"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"B4GALNT3",257.329269562188,1.68628280179382,0.345700598159029,1.10348597419754e-07,1.87062942345968e-06,"Up"
"SLC22A11",26.37413892677,-2.40774405773819,0.502594906104714,1.10263585054916e-07,1.87062942345968e-06,"Down"
"ABCB4",50.198581511506,-2.13010320759066,0.442357525905876,1.1066254163861e-07,1.87407732852918e-06,"Down"
"ALOXE3",28.4946817614929,-3.03811446896036,0.641243107459966,1.11044927573606e-07,1.87867625970835e-06,"Down"
"CCDC74A",240.333746964795,-1.4622268766199,0.297775897356943,1.15135694621299e-07,1.94594246781681e-06,"Down"
"RPN1",1315.28984082023,1.05425901455287,0.20901386375414,1.16219626838197e-07,1.96230589059873e-06,"Up"
"MUSK",19.1676484347832,-2.48319025787096,0.520462244066365,1.16993173675361e-07,1.97340127377584e-06,"Down"
"1-Dec",32.1823088724497,-2.09250038089224,0.435209757434194,1.19195022165903e-07,2.00854275920118e-06,"Down"
"CYP4A11",56.4650207248067,-1.65164434020411,0.339428806687308,1.19912400524828e-07,2.01862464120843e-06,"Down"
"USP17L22",130.912166242693,-3.83685589584708,0.819540585280399,1.24886588202942e-07,2.10027524128599e-06,"Down"
"RERGL",29.6053166266205,-2.80145429839104,0.591737891773173,1.25026672324138e-07,2.1005472242208e-06,"Down"
"LHFP",437.079193188266,-1.49070152883461,0.305058079703294,1.25248389102731e-07,2.10218880402921e-06,"Down"
"HIST1H2AJ",1039.06442481396,2.46354639129074,0.516114453691229,1.26639036508178e-07,2.12132899889984e-06,"Up"
"ADRB2",98.8451808434417,-1.46611852364475,0.299941556906308,1.26962314535113e-07,2.12464477393804e-06,"Down"
"UBE2QL1",30.4369853457006,-1.90937632438238,0.397075765264218,1.2858596964792e-07,2.14969364642163e-06,"Down"
"RCC1",336.47939391296,1.13155414938563,0.227424238184164,1.29554678179921e-07,2.16375458572021e-06,"Up"
"ZNF442",31.9794498718604,-1.83224919953946,0.379892203251835,1.30475544486378e-07,2.17698959658768e-06,"Down"
"DSC1",97.7093093022665,-2.57424357829573,0.543315975479195,1.31040669040491e-07,2.18336398345937e-06,"Down"
"ZNF780A",394.661923043127,-1.45552081490189,0.298757382554025,1.31115180224259e-07,2.18336398345937e-06,"Down"
"C8orf74",26.1811494721486,-2.86970470943197,0.608571011337491,1.31756747624285e-07,2.19189439227368e-06,"Down"
"DIRAS3",42.3102421906498,-1.80502806421906,0.374553937648283,1.32625559633053e-07,2.20418479107795e-06,"Down"
"SLIT1",33.9205410854403,-3.29890960186431,0.7033841926127,1.34376636730902e-07,2.23109965314619e-06,"Down"
"RBM44",15.936717530264,-2.11079585366891,0.442231353690369,1.34922944895019e-07,2.23797824056786e-06,"Down"
"INMT",475.542452454648,-1.78108650468256,0.369889128922825,1.37425616722066e-07,2.27726202802782e-06,"Down"
"PPP1R15A",1031.34720165166,-1.42113608108897,0.29112882802668,1.38534706011932e-07,2.2933987659319e-06,"Down"
"NACAD",60.6841932848947,-1.36582784214071,0.279035015720403,1.39040365568531e-07,2.29558833896701e-06,"Down"
"PKIA",33.7411274998457,-2.04567257760077,0.428435219616328,1.39077990012464e-07,2.29558833896701e-06,"Down"
"TMEM220",86.8262541762955,-1.28412359042948,0.261252416130609,1.39208636884031e-07,2.29558833896701e-06,"Down"
"GHR",180.796230361269,-1.32810456338091,0.270836739619155,1.39545519497339e-07,2.29890733383761e-06,"Down"
"PLA2G4F",157.78184321005,-2.64549301547557,0.561311927350609,1.42548607265078e-07,2.34610096151224e-06,"Down"
"GPAM",212.326087320992,-2.04003891191667,0.427574064898156,1.43308182100653e-07,2.35631455186254e-06,"Down"
"DNAJB5",142.392292208194,-1.45595353899125,0.299358299024621,1.45640303810064e-07,2.39233956413586e-06,"Down"
"DDX25",27.6509525563258,-1.73724299144989,0.360977959930489,1.46141438398591e-07,2.39697019114834e-06,"Down"
"IGSF11",38.4747746379657,-2.4301786168647,0.513723749295584,1.46205001041021e-07,2.39697019114834e-06,"Down"
"PLCZ1",23.2310203093234,-3.73822955115442,0.803492447915576,1.47801543751877e-07,2.42080364220465e-06,"Down"
"PAK3",89.457200657758,-1.20913772845444,0.245769333733073,1.52839501288771e-07,2.50090272765178e-06,"Down"
"AQPEP",33.8536133796749,-2.60844388931591,0.554980092284552,1.53852244000227e-07,2.51324113596776e-06,"Down"
"GOLGA8S",35.2036641727204,-1.64436588348752,0.341165772088585,1.54398230158684e-07,2.51911337598653e-06,"Down"
"AC008132.13",64.5480644998133,-1.94315680073085,0.407606703986946,1.56430273501763e-07,2.54981345807874e-06,"Down"
"ADH1A",32.8812991176692,-2.21514040591486,0.4680942591436,1.58805432182991e-07,2.58604196576951e-06,"Down"
"CD36",750.669891229576,-2.09982486997632,0.442928774978776,1.60075480838224e-07,2.60422221801302e-06,"Down"
"GNAL",106.594988430362,-1.218222641369,0.248581114847581,1.61633862880716e-07,2.62705392478802e-06,"Down"
"INPP1",222.174509035639,-1.57483038253174,0.326996916829276,1.64337788415961e-07,2.66844270998791e-06,"Down"
"PDLIM3",858.333149638996,-1.21611991228386,0.248223005752166,1.65129754048731e-07,2.67873645036754e-06,"Down"
"GNG11",54.6342508834994,-1.52215800921412,0.315941887960517,1.70815615176096e-07,2.76832343065504e-06,"Down"
"FAM71D",24.1193057638892,-2.49470644198941,0.531300129977121,1.71767750725106e-07,2.78109542530277e-06,"Down"
"TTC18",38.6089961155501,-1.07111965459771,0.216833049679708,1.72054538170469e-07,2.78136643899161e-06,"Down"
"MOBP",59.3486815296717,-2.01122072429299,0.424481339713996,1.7211263535289e-07,2.78136643899161e-06,"Down"
"CLIC6",37.1215852711432,-1.6051409444133,0.334499974809365,1.73027759394097e-07,2.79349197833212e-06,"Down"
"LEPREL1",109.142989698163,-1.4357361355492,0.296956301308177,1.73658581375516e-07,2.8010088215773e-06,"Down"
"DCN",8084.11626884728,-1.34430116258955,0.278771628853656,1.74940578878721e-07,2.81900446117118e-06,"Down"
"HIPK4",16.4708956314791,-1.82856830267017,0.383678330085495,1.75918703082241e-07,2.83207393604002e-06,"Down"
"APOBEC3B",103.371795136992,1.93639904877274,0.407726062714985,1.77550280095942e-07,2.8556284138391e-06,"Up"
"KIF4A",51.541539442526,1.64002190186381,0.342242579373376,1.77944052615221e-07,2.85840382165616e-06,"Up"
"LINC00923",1211.79740492083,-1.39407841386399,0.288193133848542,1.78060077611427e-07,2.85840382165616e-06,"Down"
"PRX",61.4357306440567,-1.28146855309061,0.26335133406177,1.79168240816358e-07,2.87189883962668e-06,"Down"
"ERVW-1",1424.85940372776,-1.58399196550229,0.331251627693557,1.7923955712158e-07,2.87189883962668e-06,"Down"
"HIST1H4A",582.567678488774,1.94816460337561,0.410355472162826,1.80087840731427e-07,2.88276588864887e-06,"Up"
"NAALAD2",22.0922483563534,-1.88378559682467,0.396651065015371,1.80778221819437e-07,2.89108718517273e-06,"Down"
"HIST1H1A",89.4357703048716,2.09821661737517,0.444134077913902,1.822045905725e-07,2.90567471249767e-06,"Up"
"CNTD1",40.851974247074,-1.79213282355951,0.376781049662201,1.82187042503081e-07,2.90567471249767e-06,"Down"
"HIST2H3D",1084.06931269667,2.35347814523814,0.499613509814942,1.82032145800245e-07,2.90567471249767e-06,"Up"
"DNAH9",67.5728760186399,-1.82950347959884,0.385031353958933,1.84299826085296e-07,2.93632580056198e-06,"Down"
"DCTN4",2185.66639280112,-1.07048919402508,0.218468334106604,1.85775721937257e-07,2.9542870903193e-06,"Down"
"MAML3",131.34554663709,-1.10104919738991,0.224355610840277,1.85704638971778e-07,2.9542870903193e-06,"Down"
"KCNT2",20.2439586986264,-1.369170108355,0.283251521064708,1.91392851925375e-07,3.0407606615173e-06,"Down"
"CPN2",23.8714254211691,-3.38075901846113,0.393117470544888,1.91931444006218e-07,3.04646239587398e-06,"Down"
"SALL1",35.8293147600753,-2.35017566742249,0.502521971470956,1.95285869339856e-07,3.09680641445205e-06,"Down"
"FAM203A",268.393017104374,1.4216811781962,0.294800943036623,1.95702220681575e-07,3.10050845326547e-06,"Up"
"ESPL1",137.86398637044,1.44923986353734,0.301683587551349,2.00022276278827e-07,3.16009098553464e-06,"Up"
"ASPM",43.2302604420511,1.86750400678488,0.394453085613935,2.01490433157101e-07,3.18032199523202e-06,"Up"
"MME",389.121911989483,-1.45625518726823,0.304501345725623,2.0447334201226e-07,3.22440194771333e-06,"Down"
"GLIPR1L2",206.707806808671,-1.50039239041444,0.313723039864535,2.09307801193079e-07,3.29450867764631e-06,"Down"
"KLK13",62.4714014138759,-2.58798439320088,0.557828603063334,2.09511628957493e-07,3.29465782382877e-06,"Down"
"ADAM22",70.999966328126,-1.305268178825,0.270366415537674,2.10593430292463e-07,3.30860039881171e-06,"Down"
"ACSM2A",276.340857034233,-1.43240356564158,0.298754552141682,2.11456823379914e-07,3.31908895364472e-06,"Down"
"PPARG",154.989513051627,-1.50780803519935,0.315694042489637,2.1395805119346e-07,3.35524226071373e-06,"Down"
"GPR75-ASB3",2413.4999582686,-1.35755130259128,0.285874603985075,2.26115096488652e-07,3.53607298494061e-06,"Down"
"USP18",129.507008423249,1.43428207230536,0.299826167789051,2.26719276853165e-07,3.54225362323949e-06,"Up"
"KCNA1",29.2619115232519,-2.28496009241742,0.491580384851631,2.27558856240475e-07,3.54882955932708e-06,"Down"
"AOX1",186.702707137624,-1.54437887912267,0.324745310804492,2.27372234846965e-07,3.54882955932708e-06,"Down"
"INSRR",30.7809547132361,-2.07200073918228,0.443763541787761,2.29979850461493e-07,3.58328899358753e-06,"Down"
"ACTA2",5266.71887341499,-1.06195937264691,0.217953522667533,2.30359018800188e-07,3.58590090606132e-06,"Down"
"TYW3",130.082195779142,-1.48697178260975,0.31218199541066,2.32262681058507e-07,3.61221740303102e-06,"Down"
"CBS",612.114625926341,1.64568373174072,0.347394285691856,2.32828183584341e-07,3.61769327967163e-06,"Up"
"SHANK2",1561.45029706374,1.63335094019042,0.344184762942375,2.33467570152156e-07,3.6243060890287e-06,"Up"
"TLE4",409.677845269453,-1.07985788852,0.221774932565559,2.37146297164047e-07,3.67804577266691e-06,"Down"
"TPK1",82.8063705103512,-1.21129880653116,0.251048029431312,2.42827342957796e-07,3.76271400166413e-06,"Down"
"PLA2G4D",52.6263519510338,-2.15798927681062,0.464537637551092,2.45361655593188e-07,3.79851213298239e-06,"Down"
"OCIAD2",282.405084359385,1.19145544529367,0.246658908987535,2.48416574462957e-07,3.84229723567157e-06,"Up"
"DCC",64.9282340519896,-2.25942198127141,0.487417791140149,2.48868922959115e-07,3.84578485141561e-06,"Down"
"EPPIN",255.122288619177,-1.45950099503378,0.306891764508612,2.49283427813072e-07,3.8486818472561e-06,"Down"
"CNTN4",219.592160024579,-1.55853364585112,0.32922241494681,2.5020017750859e-07,3.85932066344461e-06,"Down"
"CALML6",66.8066451591704,-1.90154444454639,0.407292281333678,2.56096593365644e-07,3.94668131884945e-06,"Down"
"HAGHL",357.587548077251,1.35105524126443,0.282999824805346,2.61026962760219e-07,4.01536213494668e-06,"Up"
"AC021860.1",1367.6127893103,-1.38395944440813,0.291226673641731,2.60967770280176e-07,4.01536213494668e-06,"Down"
"ARHGAP42",83.5258638717614,-1.51186564620052,0.31947233629579,2.63918938358646e-07,4.05616848871783e-06,"Down"
"SMAD9",73.9280015099604,-1.06617870643224,0.219747831274495,2.66279416587673e-07,4.08873973731361e-06,"Down"
"PKHD1L1",23.7487619618271,-2.21638520795172,0.479228613354063,2.69907638808256e-07,4.13695686535041e-06,"Down"
"RRM2",339.088530470044,1.38589472915372,0.291297766058902,2.70397213461077e-07,4.14071685871018e-06,"Up"
"GIPC2",11.5501945334231,-1.78081711470521,0.380521224057647,2.737997187247e-07,4.18903685182412e-06,"Down"
"FBXL6",545.397227777634,1.45336635157157,0.30602886436617,2.74518172982208e-07,4.19624172082451e-06,"Up"
"C12orf49",274.712554924895,1.15474919581788,0.240039888708253,2.81532037083307e-07,4.29957756093353e-06,"Up"
"GPLD1",53.8350540901646,-1.50448655990979,0.318664504015254,2.81929304430123e-07,4.30176918874837e-06,"Down"
"OXTR",240.260343859495,-2.13790713421751,0.463467378383952,2.8291119211929e-07,4.31028056729601e-06,"Down"
"KLRG2",150.104448299334,2.05311034314712,0.443085982384375,2.82995650743302e-07,4.31028056729601e-06,"Up"
"NT5DC2",757.106793343723,1.08630144561682,0.22467653814971,2.86839368534511e-07,4.36490213231331e-06,"Up"
"DACH1",45.453423058384,-1.61450513518254,0.344094097062673,2.92316874004573e-07,4.44426515526953e-06,"Down"
"C9orf84",27.0478633038646,-1.91043374569584,0.411744426673295,2.95324040488181e-07,4.48596158992442e-06,"Down"
"ABCC8",91.0515270950896,-2.36233659100505,0.515288599335288,2.97024071146612e-07,4.50308766337087e-06,"Down"
"CITED1",86.1352329223192,-2.62273307433729,0.574764803370372,2.96738419745687e-07,4.50308766337087e-06,"Down"
"MROH6",261.822998645563,1.38687527714477,0.29213333245237,2.97248412890043e-07,4.50308766337087e-06,"Up"
"TPD52",808.603390161571,1.03092367180637,0.213046730339498,3.0065355919424e-07,4.5506063709471e-06,"Up"
"SLC25A25",386.773974731003,-1.13709196995215,0.236756212680569,3.00966822980235e-07,4.55128419550485e-06,"Down"
"KRT10",4559.9541696283,-3.75019090174376,0.830882701929735,3.01340523674411e-07,4.55189456493992e-06,"Down"
"EGR2",330.553086355996,-1.57288684757528,0.336018975415542,3.03733520797616e-07,4.58086356277685e-06,"Down"
"SRSF5",3272.41599780346,-1.09179347579402,0.229315892088646,3.0686817333061e-07,4.62402602160044e-06,"Down"
"PLAC9",396.787116627929,-1.757827805289,0.377946208282644,3.11159933644272e-07,4.68453214488251e-06,"Down"
"UNC80",639.253483271143,-1.30111601645194,0.274045006954472,3.11682894524013e-07,4.68824172845702e-06,"Down"
"PRKG1",86.2046924165978,-1.2985646336633,0.273533834830259,3.15231793376471e-07,4.73741964655846e-06,"Down"
"KCNE4",940.641623841675,-1.66008927307684,0.355927102721217,3.16227859014346e-07,4.74817950931018e-06,"Down"
"KRTCAP2",1798.79504702478,1.04129576368795,0.215378559526477,3.21711139343185e-07,4.8262364903944e-06,"Up"
"CLEC1A",59.4421176104404,-1.34448555213731,0.284210618586479,3.22985081857005e-07,4.84106375564982e-06,"Down"
"RGS13",23.2446545803249,-1.6917451657785,0.363142913368352,3.23722472141102e-07,4.84782981248759e-06,"Down"
"BDKRB2",110.614869152524,-1.50242024405853,0.320428131189534,3.26980550423289e-07,4.88798438339999e-06,"Down"
"LPAR1",367.635348328012,-1.36645616086775,0.289559199299583,3.26808648336752e-07,4.88798438339999e-06,"Down"
"AP000974.1",504.952635298162,-1.24096994098859,0.262320928091461,3.27688577866542e-07,4.89425266254945e-06,"Down"
"HYDIN",201.056972778033,-1.67309231103884,0.359451169091446,3.29985769300076e-07,4.92422426159762e-06,"Down"
"ENC1",569.703328114303,1.47470020742411,0.312995536431283,3.30596159764768e-07,4.92899393169072e-06,"Up"
"PLCL1",53.8199141788692,-1.37374324745836,0.291120770297108,3.33559924491899e-07,4.96881181018161e-06,"Down"
"MALRD1",31.8185626147512,-2.19281822783625,0.478786144888625,3.34903668966266e-07,4.98444863592287e-06,"Down"
"C1QTNF9",19.0769691971239,-1.79763781922213,0.387871343611413,3.3545245887796e-07,4.98823691482383e-06,"Down"
"TUBA1B",4736.46420122056,1.20282241905595,0.252487705259785,3.38355091542182e-07,5.02698993148384e-06,"Up"
"HGF",87.2952738486199,-1.36240661530152,0.289167180531658,3.38955102029968e-07,5.03149464939756e-06,"Down"
"GMPS",360.791793504466,1.00151931317131,0.207635436658742,3.41402390697905e-07,5.06338873762982e-06,"Up"
"ABLIM1",853.719759522618,-1.24521624089458,0.262687616401503,3.44055881549013e-07,5.09828260840811e-06,"Down"
"KIF20A",97.871720838071,1.83120863892299,0.396086579612868,3.46478209123227e-07,5.12969310135978e-06,"Up"
"MEDAG",140.932471512858,-1.85977186846332,0.403397306506089,3.49442022789075e-07,5.16905861284503e-06,"Down"
"UBBP4",55.1937834780914,-3.00092581938625,0.666922705355144,3.49917756326792e-07,5.17158309089083e-06,"Down"
"KLK3",43.8159257728146,-3.48502081479744,0.778517256864373,3.53156504136094e-07,5.21490336072741e-06,"Down"
"EXOSC4",389.71277270508,1.22378987988259,0.257481068376444,3.56274816554906e-07,5.25637135791015e-06,"Up"
"PCYT1B",35.8601983439742,-1.87750141274019,0.407465972413759,3.57079638531153e-07,5.2636643759827e-06,"Down"
"LRRC4C",35.6179419793305,-1.88974769476331,0.411108102358187,3.63409752408206e-07,5.35232156631095e-06,"Down"
"HSD11B1",53.8857057592642,-2.258927936163,0.496839861808899,3.66659990348518e-07,5.39550360797576e-06,"Down"
"WNT3",54.4387515636495,-1.84240637495501,0.400233757575881,3.69273742640624e-07,5.41985150237563e-06,"Down"
"RGN",39.7098234910572,-1.61336851439773,0.34741052684961,3.69197344256475e-07,5.41985150237563e-06,"Down"
"PGAP1",76.4732411764089,-1.18829405870458,0.25028782638652,3.6913851842157e-07,5.41985150237563e-06,"Down"
"WDR78",95.4929417972153,-1.20313456868695,0.253759961118891,3.72083841106532e-07,5.45637134466948e-06,"Down"
"ADIPOQ",217.751290346521,-2.06148780144054,0.451227135832329,3.73755831248363e-07,5.47142387851663e-06,"Down"
"ANAPC11",742.398600243696,1.15849459993564,0.242985338197871,3.74420265793208e-07,5.4739705618358e-06,"Up"
"DUX4L7",967.390678458306,-4.2080056966746,0.951658093767296,3.74575616548462e-07,5.4739705618358e-06,"Down"
"DMKN",2266.06141053734,-2.27003851623852,0.500120056272099,3.78846213380555e-07,5.53161154972194e-06,"Down"
"KSR2",38.4992836470937,-2.18192361438029,0.47960486227286,3.86788294057596e-07,5.64271528473697e-06,"Down"
"GFAP",100.231226929118,-2.19427386737756,0.482744939021786,3.88804867838652e-07,5.66725719656133e-06,"Down"
"GPR61",21.7365003503213,-2.36153711278949,0.521544443296167,3.90159900861298e-07,5.68212254244049e-06,"Down"
"MECOM",112.800139378356,-1.30597097207145,0.277818445719232,3.91095331560612e-07,5.69085670439098e-06,"Down"
"GNGT1",210.676167801794,-1.23880599830944,0.262900053981476,3.9332020202735e-07,5.71832252552971e-06,"Down"
"EPHB4",1167.99359049396,1.05174091005025,0.219159732567379,3.96541710294456e-07,5.76021857147525e-06,"Up"
"LCNL1",61.423157972918,-1.74021535078165,0.377871251377605,3.9696094052754e-07,5.76137145875244e-06,"Down"
"LRRC3B",31.6869565574006,-3.9232848055086,0.884873264500485,3.99119717895754e-07,5.78774803915212e-06,"Down"
"ZNF696",209.689517636333,1.04531957273547,0.218321587436604,4.0252980233632e-07,5.83220958051735e-06,"Up"
"AL139147.1",763.042759022136,-1.58091322815474,0.341519648247926,4.03291400019793e-07,5.83825432377074e-06,"Down"
"DACT2",31.0732449814983,-2.23296303918858,0.492529759479648,4.05645850800112e-07,5.8673280399006e-06,"Down"
"LCA5",28.0436811115802,-1.66085888586227,0.359929121619058,4.08177089860288e-07,5.89890709915738e-06,"Down"
"C15orf59",77.4866492185181,-1.80508909941378,0.393832435136649,4.15833633178475e-07,6.00443930974575e-06,"Down"
"SLC7A5",787.574898499855,1.61429609756827,0.348742717281259,4.17204552882162e-07,6.01614695454495e-06,"Up"
"HIST1H2BG",1165.34583283714,1.54165933070614,0.332437902227079,4.17354224784383e-07,6.01614695454495e-06,"Up"
"CDR2L",191.411126782832,1.06702351273979,0.223749602423004,4.19591479140304e-07,6.04325807509468e-06,"Up"
"ALDH3A2",532.267030095942,-1.1247227274277,0.237689368382689,4.22869407303368e-07,6.08529897504812e-06,"Down"
