"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"TOMM7",454.511454157904,-0.436839733697918,0.267816457224195,0.0640694907644668,0.139244359928108,"NS"
"ERH",477.027515662066,0.510393601601158,0.327289134815737,0.0640909117745931,0.139273059403013,"NS"
"TMEM177",132.282794490397,0.466406094044198,0.289649998296035,0.0641823256518914,0.139453830357711,"NS"
"WDR24",312.903047582261,0.407076565193403,0.243014772947593,0.0642185400548105,0.139477387588022,"NS"
"NDUFB9",978.277824901433,0.424235866794574,0.254358820996743,0.0642068022226266,0.139477387588022,"NS"
"MYSM1",157.241440117384,-0.471970891900598,0.295419937240434,0.0642160681415262,0.139477387588022,"NS"
"KLF11",243.859283586671,-0.452281996112531,0.279654484938499,0.0642260787819786,0.139477387588022,"NS"
"TTC23",445.71760833153,0.463479731705774,0.288712193473404,0.0642517114709551,0.139515180332475,"NS"
"SIT1",58.3206849141748,0.596026615634257,0.425595833377764,0.0642809954958141,0.139560890835687,"NS"
"PTPN18",1113.18973107906,0.382141560179193,0.2216507540377,0.0643307082570728,0.139633055873739,"NS"
"CASP6",232.172987328043,0.310326235785385,0.176418080845733,0.0643241566785867,0.139633055873739,"NS"
"PVR",286.929300149877,0.429641746720971,0.260284057917431,0.0643442670520521,0.139637012850089,"NS"
"INO80",254.729412399613,-0.347983361346262,0.201752280172788,0.0643490056857536,0.139637012850089,"NS"
"2-Mar",452.981700754135,0.425112471652378,0.255443963805643,0.0644971578327251,0.139940588708608,"NS"
"IL15RA",274.608011978041,-0.431545337950372,0.262948945713516,0.064521627606532,0.139975765444834,"NS"
"CDC42BPG",552.059008593876,0.448165700772633,0.275111862812757,0.0646213352774033,0.140174136356051,"NS"
"COLEC11",41.9113910031219,-0.587225418127418,0.417428234823294,0.0646367296987748,0.140189590820577,"NS"
"EIF2S3",1116.91461377773,0.32376838117632,0.183981127028883,0.0646467189379915,0.140193319615816,"NS"
"ZNF155",66.2334964702588,-0.408190767857376,0.244595816983287,0.0646658361672896,0.140216839947287,"NS"
"OMP",27.9778532514968,-0.690566191424517,0.708127302543028,0.0646755881235124,0.140220049861847,"NS"
"ITGA4",264.721993238623,0.375668952918951,0.220520148851225,0.0647067254888307,0.140269617709291,"NS"
"CHD4",1433.59237249676,0.358877937187007,0.205733496679453,0.0647795060888715,0.140409434499239,"NS"
"ARHGEF40",563.016963768545,-0.353872917887279,0.204851965211523,0.0648464489405869,0.140536563850784,"NS"
"NUAK1",164.872688246606,-0.431746970621973,0.261319529889661,0.064864668721901,0.140558080553965,"NS"
"GZMB",79.4364728795393,0.607798944340631,0.443980253832901,0.0648835831855196,0.140563131266572,"NS"
"BRK1",522.415559747482,0.458785316030034,0.284304628059088,0.0648775395072429,0.140563131266572,"NS"
"HESX1",12.2444923801802,-0.159728259049531,0.388589497618604,0.0649074258957382,0.140596816225984,"NS"
"CPQ",250.618462171109,-0.456403665561817,0.283626180182818,0.0649705024167469,0.140703246690915,"NS"
"AC024940.1",83.7019457659976,0.43387858132539,0.264221666431397,0.0649731603997453,0.140703246690915,"NS"
"PAK1IP1",56.0837975139114,0.49603997797177,0.317378698632312,0.0650048327900664,0.140753854318202,"NS"
"ABCD4",813.74394664539,-0.186402803897309,0.102841154472032,0.0650246988876539,0.140778888319733,"NS"
"PLCH1",67.4037201840505,0.567299136290902,0.392031834197725,0.0651183944067922,0.140963736685473,"NS"
"DUSP8",260.179353375709,-0.416924099668605,0.253463299028662,0.0652806518020853,0.141296936842307,"NS"
"KLF16",447.164828291942,0.477422137983269,0.301421919582102,0.0655084803016228,0.141771959411861,"NS"
"POLR2F",1050.89312296747,0.332595887699187,0.192838084066374,0.0656338284934199,0.142025103474656,"NS"
"PLA2G4B",241.600918899108,-0.393928351437889,0.235692639495005,0.0657910922903081,0.1423472363121,"NS"
"SLC38A5",164.442171175867,-0.193543736887926,0.282286852973714,0.0658255405835369,0.142385423500334,"NS"
"RAB13",662.271226375842,0.267240972376813,0.150899895460214,0.0658210243642654,0.142385423500334,"NS"
"RGS20",29.0012454058918,-0.635082457762776,0.497297734653055,0.0658734756502778,0.14245275663012,"NS"
"KIAA1586",61.3225757059562,-0.401934786046138,0.241930854054909,0.0658711430992333,0.14245275663012,"NS"
"CCDC9",523.652804813245,-0.402831878533667,0.243803725118117,0.0659548933604184,0.142610631664007,"NS"
"CXCR3",103.32945959872,0.551333416431712,0.375558214434737,0.0660648090018734,0.142830078076745,"NS"
"MYOF",730.546470407722,-0.429925055457017,0.261750798813716,0.0661203749062772,0.142931981052182,"NS"
"AC115618.1",76.9243298549412,-0.451881235761922,0.281280195670073,0.066197650914192,0.143080782646613,"NS"
"LMNA",6655.26068393506,-0.41060442934849,0.24507582968584,0.0662857922189086,0.143253027753052,"NS"
"RP11-234B24.6",10.4649016886447,0.670824454358626,0.779188315128097,0.0664261010862757,0.14353795610128,"NS"
"C6orf132",696.827610747202,0.353928873556644,0.204477591037001,0.0664633519250582,0.143600145530664,"NS"
"C4orf6",18.5651107699027,-0.641710210997726,0.513107916306089,0.066481242894699,0.143620495673625,"NS"
"RPTOR",594.687762708206,0.322157356151172,0.187086450226904,0.0665149427238036,0.143674988411559,"NS"
"NISCH",1385.68396040237,-0.355135597345076,0.210016252873939,0.066608878161802,0.143859562058717,"NS"
"MRP63",209.417240441518,0.259259596122034,0.146583387853656,0.0666579148655239,0.14394713029304,"NS"
"JPH1",52.2702504465976,-0.0977647368383746,0.290142478091759,0.0666881775320336,0.143975800499622,"NS"
"OVOL1",145.629653146071,-0.581227857229609,0.41675671292747,0.066680630658337,0.143975800499622,"NS"
"C9orf172",111.701651051366,0.458773604626578,0.287405284378942,0.0667259952748087,0.144039102495678,"NS"
"BAG5",163.557709345046,-0.374332602659841,0.222973791831766,0.0667505160157437,0.144073688247885,"NS"
"C8orf58",182.297672618252,-0.413072314341587,0.251052472778765,0.0668094478051609,0.144182528223181,"NS"
"GINS2",78.0629498523989,0.51374735346854,0.337770204551343,0.0669213725438208,0.144394978348847,"NS"
"SHANK3",514.680400978938,-0.420741863949281,0.2587898412867,0.066924925960765,0.144394978348847,"NS"
"COX20",422.445809291846,0.342955220759676,0.200313041020702,0.0669506489813103,0.144432094875436,"NS"
"WDR25",110.567453769836,-0.328639168984102,0.190987924880937,0.0669869892588558,0.144492103564846,"NS"
"TARS",366.936918640119,0.382139524660307,0.227757167967515,0.066998246114033,0.144497998489197,"NS"
"BCAS2",124.878706936233,-0.412009383392649,0.251495323663432,0.0670727383818597,0.144640257098243,"NS"
"SLC6A4",66.1162171825879,-0.452376516649297,0.282864888959268,0.0670854259349811,0.144649216541567,"NS"
"IRF6",744.722874246491,0.44059110199638,0.269481099950973,0.0671102755243102,0.144684394084714,"NS"
"RP11-685N3.1",1055.6357807217,0.654080495861129,0.538610777393433,0.0671564971104933,0.144765633140524,"NS"
"ZIM2",35.4253873904531,-0.655487465669309,0.551722738609777,0.0671738778907526,0.144784688875275,"NS"
"GLRX",342.644496305208,-0.38857708832037,0.233226762314801,0.0672082761698853,0.144840414140846,"NS"
"FUCA2",276.272210428226,0.393667478368579,0.236171881105775,0.0672560700049579,0.144924990304315,"NS"
"MPHOSPH10",154.461974990234,-0.37735744124832,0.225688745887671,0.0673137217449045,0.145012353668779,"NS"
"NOSIP",570.361664150628,0.391741052469845,0.234111457090352,0.0673078698406993,0.145012353668779,"NS"
"C11orf74",50.4019177459221,-0.535830936251311,0.363515654544307,0.0673454224997304,0.145043781249578,"NS"
"COG8",315.063499473245,0.309584751664052,0.178324438069204,0.0673439051368968,0.145043781249578,"NS"
"HSPA14",255.249925573205,0.43397623131597,0.267647649106062,0.0674136687422967,0.145172321204194,"NS"
"ATP11A",732.684192360547,0.433508186431265,0.264385564072475,0.0674261964797962,0.14518085643662,"NS"
"TRIM66",148.797924443164,-0.290530764290331,0.165912453775518,0.0676204077414972,0.145580537469375,"NS"
"CD226",59.5175424560284,-0.520425060587695,0.347042926118994,0.0676552185609375,0.145636986037462,"NS"
"CCDC88B",354.39374823425,0.392035376798359,0.235530073349122,0.0677038725464979,0.145723215770471,"NS"
"SERPINB8",101.32517867937,-0.456220605645863,0.28839394864868,0.0677451664579233,0.145793584079563,"NS"
"PATE4",37.7747808166117,-1.72111378988309,0.415483065941654,0.0678304492362921,0.14595859043585,"NS"
"ZNF607",108.553862706367,0.459501015168954,0.289475364898658,0.0678567198596585,0.145996587772678,"NS"
"HAVCR1",38.2274059255093,-0.532524644465354,0.360661552501384,0.06787142829462,0.146009702087614,"NS"
"COX7B",372.631372971734,0.329139701055637,0.191485218905698,0.0679030815020863,0.146059261213471,"NS"
"ANKRD10",1584.41626648028,0.484435424905079,0.31096571525503,0.0679753185786145,0.146180135680863,"NS"
"KLRC1",16.721206736127,-0.677153011974174,0.693112194152544,0.0679851456882917,0.146180135680863,"NS"
"BUB1",132.062913211108,0.611458038550937,0.461816803206783,0.067981065685371,0.146180135680863,"NS"
"FAM151A",13.8137137831918,-0.629717758544314,0.497707650211844,0.068005626422626,0.146205628296304,"NS"
"SNW1",234.055269284221,-0.912352654825674,0.264807181810746,0.0680602954430804,0.146304606689209,"NS"
"TXNL1",226.535828468555,-0.310249571826,0.179640006426643,0.0681923338641452,0.146532696623779,"NS"
"ABCC3",947.266102429184,-0.40016950446023,0.242920115819397,0.0681868297410894,0.146532696623779,"NS"
"TFCP2L1",424.784955515882,0.564840788880855,0.392982992205018,0.0681918448933508,0.146532696623779,"NS"
"KCTD9",425.317267088843,-0.36480271902791,0.21638821442489,0.0682017107044118,0.146534271211811,"NS"
"MTDH",508.894876259755,0.368614853142331,0.217180502933362,0.0682675064776393,0.14663846551051,"NS"
"MLST8",449.938908264115,0.343789302063889,0.203010224661562,0.068261159896175,0.14663846551051,"NS"
"PWWP2A",272.514292968334,-0.317865799446842,0.18505104205806,0.068359322931427,0.14681708378735,"NS"
"KITLG",130.221797201991,-0.451367985171487,0.284055378955183,0.0683795813885092,0.146841989320751,"NS"
"SETD6",500.033844143447,0.333941736010484,0.196483805482087,0.0684105947184149,0.146889981211725,"NS"
"AP1M1",546.530925906429,0.345442791745253,0.202758189683879,0.0684327969823013,0.146919044382468,"NS"
"KIF21A",92.4522037539309,-0.457074869556727,0.290171424013168,0.0684581438160277,0.14695485044565,"NS"
"CLIP2",274.637848345965,-0.879317509196494,0.149439674412548,0.0684736635389898,0.146969554863631,"NS"
"TUB",118.178885412208,-0.410373773619574,0.251912665702901,0.0685819294253414,0.1471832975843,"NS"
"B4GALT7",517.032799969071,0.343621437183253,0.202154663338805,0.0686293293615979,0.147266378650355,"NS"
"RSU1",542.441936242852,0.363849286526481,0.213771197525743,0.0687411401173016,0.147487635396595,"NS"
"MLTK",514.736231649561,-0.394124008126814,0.240137168595342,0.0687757211293143,0.14754315674312,"NS"
"C6orf106",450.564452584515,0.368987847912621,0.219364417560815,0.0687897291704659,0.14755453484724,"NS"
"NUDT22",806.948575929481,0.263184912684737,0.149597099071692,0.0688764644359678,0.147647170601736,"NS"
"DPYSL5",56.6811329634271,-0.582509280543909,0.424748568428204,0.06885568869336,0.147647170601736,"NS"
"KLHDC9",81.2584187284245,-0.509123200375125,0.339755901601633,0.0688590465180583,0.147647170601736,"NS"
"UCP3",94.8406190694281,-0.542486133297959,0.374516908428199,0.0688697482072574,0.147647170601736,"NS"
"SERPINE3",26.3386091755875,-0.48033564738396,0.309332227383931,0.0688421663987877,0.147647170601736,"NS"
"ZNF572",18.4948445248335,-0.560787203250245,0.395719861895775,0.0689037714109136,0.147687031604224,"NS"
"POTEE",42.3432557714262,-0.631617317997539,0.508088964734481,0.06899843894682,0.147855874788212,"NS"
"S100A6",4679.94239799957,0.536422596551353,0.360984271965564,0.0689999897032531,0.147855874788212,"NS"
"PROB1",76.6621336980138,-0.484901126862553,0.315711369871309,0.0690193435891539,0.147878654262303,"NS"
"YIPF1",135.924629774127,0.423024254384873,0.260950813367304,0.0690658523362666,0.147959601769795,"NS"
"CAP1",1370.10580416338,0.347002814120327,0.201744072387544,0.0691571277883583,0.148134080644,"NS"
"GFI1",46.534114941884,0.526826110682968,0.355830223631693,0.0691647739675116,0.148134080644,"NS"
"PPP1R11",344.401202315562,0.407075829297465,0.247889338558646,0.0693460186693512,0.148503500313648,"NS"
"C16orf86",69.7117486401857,-0.413156260438393,0.254153671952151,0.0694216004789301,0.148635597736008,"NS"
"SFI1",4375.6597580866,-0.439295233491705,0.276436497024136,0.0694252396692844,0.148635597736008,"NS"
"EFHD1",1088.6684498182,0.521251576472635,0.346485025705004,0.0694771467937673,0.148711784578585,"NS"
"GPX7",159.807750317328,0.49205942548717,0.320976445917303,0.0694800989600738,0.148711784578585,"NS"
"SEC31A",2015.24311924194,0.286106601469357,0.164928546217764,0.0694897827815808,0.148711784578585,"NS"
"WSB2",502.091445119274,0.451569452301564,0.284979692382391,0.0694959153746785,0.148711784578585,"NS"
"LAMA5",3187.77730726528,0.353055681322711,0.20696519616756,0.0695895535134338,0.148874572332121,"NS"
"HSPBP1",327.233412581838,0.451153592021687,0.284475635489562,0.0695808709990352,0.148874572332121,"NS"
"PRSS22",363.386350820827,0.572454385425969,0.40879193759432,0.0696936329557631,0.149040805584218,"NS"
"MRPL19",247.505038170919,0.377009708673653,0.226372727135523,0.0696851501656879,0.149040805584218,"NS"
"FCF1",342.319403278665,-0.356695795277201,0.214077718235474,0.0696867542770122,0.149040805584218,"NS"
"PNKP",829.2067336785,0.444049143404494,0.277635794959094,0.0697348012906119,0.14909122858853,"NS"
"G3BP1",907.266042506285,0.36762768625275,0.219498926258641,0.0697267436394736,0.14909122858853,"NS"
"DCAF6",511.259919768464,0.422774726550756,0.262654420146341,0.0697528300458811,0.149110967835785,"NS"
"KIF2A",255.347520644505,-0.452707735050827,0.287004299165166,0.0697857473987782,0.149162525520626,"NS"
"CHST14",155.320027225109,0.351733967765301,0.208523932568325,0.069815444743608,0.149207188514075,"NS"
"FOLH1",89.0054387593959,-0.530644469974154,0.363289667472007,0.0698394422370112,0.149227569016819,"NS"
"SLC25A17",156.620671623327,0.405182673312156,0.247526451391348,0.0698425868675935,0.149227569016819,"NS"
"CHMP7",301.069226923839,0.372457136610911,0.223331775967426,0.0698644475964065,0.149255465110811,"NS"
"FLT4",212.384530128341,-0.373614864900007,0.22485373848781,0.0699533560597368,0.149407747502162,"NS"
"ZNF574",214.615982098777,0.429006889703713,0.266730651588909,0.0699477679604412,0.149407747502162,"NS"
"UBL7",308.002899933358,0.441537496898258,0.275190379485176,0.0699826434338572,0.149451470331412,"NS"
"CPNE5",94.8098245299133,0.472211447680749,0.303953362078672,0.0700025063458188,0.149475058266069,"NS"
"FAM168A",487.280783622242,0.356333852597614,0.211566554701436,0.070084428716588,0.14963113798534,"NS"
"UPP1",306.073266668023,0.448501587331595,0.281167892445278,0.0700983296260401,0.149641970006376,"NS"
"GLIS2",309.96458670459,0.432236758349829,0.268326203517168,0.0701274362647799,0.14968525554779,"NS"
"COX6C",1024.0834646222,0.422882255369689,0.266286158380752,0.070150479812531,0.149715590303667,"NS"
"LRRC20",85.9219557886884,0.508713419201469,0.339767337440136,0.0703655933841457,0.150155782861032,"NS"
"ABHD8",172.306756956586,0.447096860897615,0.281625008141425,0.070394878913733,0.15019936908063,"NS"
"BAALC",67.4576352814968,-0.50752469253367,0.340858447507017,0.0704336811060672,0.150263247182236,"NS"
"C7orf34",14.3682804787937,-0.665382454110745,0.709269541633763,0.0705223258213897,0.150433429888536,"NS"
"GPR135",54.536814440043,-0.360752657926721,0.216056704973344,0.0705391300392365,0.150450343787763,"NS"
"SLC47A1",156.232095677236,-0.359792022498636,0.21647544861061,0.0705783066639232,0.150514964720949,"NS"
"IREB2",491.168916629972,-0.268366325624346,0.154853703078564,0.0705908484068228,0.150522775118548,"NS"
"ELK3",432.405756533097,-0.438642168874427,0.278005153700815,0.0706208369581462,0.150548846593875,"NS"
"ZNF630",55.9265430784148,-0.433398985273527,0.27173763058945,0.0706185441301699,0.150548846593875,"NS"
"PLBD2",478.229397603166,0.368915869840218,0.220040836360552,0.0706698909716602,0.150634476518494,"NS"
"ZNF589",151.601795820722,-0.373897621101523,0.226547546996836,0.0707104020777898,0.150701877800188,"NS"
"ALOX12",63.6292734903353,-0.412755462361219,0.255015118070373,0.0707285952538,0.150721702921737,"NS"
"REV1",380.335411364926,-0.387062101676076,0.235575183547186,0.0707743336850765,0.150800214257091,"NS"
"NTM",299.127895795563,-0.488847822557133,0.322232347222336,0.0708099057658455,0.150857046945157,"NS"
"RNASET2",633.965668197492,0.441934337373353,0.276462662860648,0.0708236081845358,0.150867278957559,"NS"
"SSH3",646.886795329112,0.417247637234008,0.2580646082338,0.0709264717875046,0.151067414215577,"NS"
"LSMD1",702.705688720073,0.414589934053538,0.255133719890494,0.0709439940499034,0.151085752152508,"NS"
"SPA17",45.4571590412463,-0.500925831432872,0.334090264626757,0.0709799285495902,0.151124309064639,"NS"
"MRPL53",541.382692125924,0.449308481033937,0.284631609911923,0.0709777429480969,0.151124309064639,"NS"
"VAMP3",413.798769477251,-0.446105277807909,0.284833566886436,0.0710113188991689,0.151167915761275,"NS"
"ANKRD44",529.833275668561,0.325718355329499,0.193018372545716,0.0710182445211653,0.151167915761275,"NS"
"LRRN2",147.519129844715,0.453397279628225,0.288476012259424,0.071037878136316,0.151190723184787,"NS"
"IL16",336.559897334753,-0.763188874808454,0.2347379688112,0.0711781928042078,0.15147033949497,"NS"
